#####################################################################
# Alchemist log file - simulation started at: 2019-09-15T15:34+0000 #
#####################################################################
# Seed = 13.0, Algorithm = smav
#
# The columns have the following meaning: 
# time 3-coverage 2-coverage 1-coverage distance 
0.0 NaN NaN NaN 0.0 
1.0130420110561227 NaN NaN NaN 0.0 
2.0130420110561227 NaN NaN NaN 4.999999999999989 
3.0130420110561227 NaN NaN NaN 5.000000000000002 
4.013042011056123 NaN NaN NaN 4.025006645524235 
5.013042011056123 NaN NaN NaN 4.589843682274593 
6.013042011056123 NaN NaN NaN 4.715239952376566 
7.013042011056123 NaN NaN NaN 4.719252901162873 
8.013042011056122 NaN NaN NaN 4.99011909237914 
9.013042011056122 NaN NaN NaN 4.523159338777485 
10.013042011056122 NaN NaN NaN 4.9999999999999725 
11.013042011056122 NaN NaN NaN 4.805769531527462 
12.013042011056122 NaN NaN NaN 4.5338281457344785 
13.013042011056122 NaN NaN NaN 4.999999999999973 
14.013042011056122 NaN NaN NaN 4.490921013485421 
15.013042011056122 NaN NaN NaN 4.999999999999979 
16.013042011056122 NaN NaN NaN 4.3397993991823505 
17.013042011056122 NaN NaN NaN 4.293743151050799 
18.013042011056122 NaN NaN NaN 4.999999999999967 
19.013042011056122 NaN NaN NaN 4.545298319796297 
20.013042011056122 NaN NaN NaN 4.532642184072917 
21.013042011056122 NaN NaN NaN 4.735637621292932 
22.013042011056122 NaN NaN NaN 4.999999999999985 
23.013042011056122 NaN NaN NaN 4.999999999999981 
24.013042011056122 NaN NaN NaN 4.229020150599006 
25.013042011056122 NaN NaN NaN 4.5035775935910225 
26.013042011056122 NaN NaN NaN 4.999999999999984 
27.013042011056122 NaN NaN NaN 4.999999999999977 
28.013042011056122 NaN NaN NaN 4.580384524203131 
29.013042011056122 NaN NaN NaN 4.999999999999974 
30.013042011056122 NaN NaN NaN 4.664593782226755 
31.013042011056122 NaN NaN NaN 4.999999999999977 
32.01304201105612 NaN NaN NaN 4.999999999999978 
33.01304201105612 NaN NaN NaN 4.072327992276735 
34.01304201105612 NaN NaN NaN 4.999999999999976 
35.01304201105612 NaN NaN NaN 4.853173424453986 
36.01304201105612 NaN NaN NaN 4.9999999999999805 
37.01304201105612 NaN NaN NaN 4.9999999999999725 
38.01304201105612 NaN NaN NaN 4.999999999999979 
39.01304201105612 NaN NaN NaN 4.576119102008882 
40.01304201105612 NaN NaN NaN 4.0812921427770394 
