#####################################################################
# Alchemist log file - simulation started at: 2019-09-15T15:33+0000 #
#####################################################################
# Seed = 8.0, Algorithm = simplex
#
# The columns have the following meaning: 
# time 3-coverage 2-coverage 1-coverage distance 
0.0 NaN NaN NaN 0.0 
1.0447112257851685 NaN NaN NaN 0.0 
2.0447112257851687 NaN NaN NaN 5.000000000000027 
3.0447112257851687 NaN NaN NaN 5.000000000000037 
4.044711225785169 NaN NaN NaN 4.136329191896666 
5.044711225785169 NaN NaN NaN 4.107113115092265 
6.044711225785169 NaN NaN NaN 5.0000000000000115 
7.044711225785169 NaN NaN NaN 4.640857260090732 
8.044711225785168 NaN NaN NaN 4.238075641820246 
9.044711225785168 NaN NaN NaN 4.999999999999986 
10.044711225785168 NaN NaN NaN 4.93607505466772 
11.044711225785168 NaN NaN NaN 3.6865279667983124 
12.044711225785168 NaN NaN NaN 4.999999999999965 
13.044711225785168 NaN NaN NaN 4.906556130343585 
14.044711225785168 NaN NaN NaN 4.406690899878005 
15.044711225785168 NaN NaN NaN 4.999999999999977 
16.044711225785168 NaN NaN NaN 4.752916932550319 
17.044711225785168 NaN NaN NaN 4.385132991473279 
18.044711225785168 NaN NaN NaN 4.777988604764927 
19.044711225785168 NaN NaN NaN 4.46264585730919 
20.044711225785168 NaN NaN NaN 4.246093360227719 
21.044711225785168 NaN NaN NaN 4.93440487399509 
22.044711225785168 NaN NaN NaN 5.000000000000001 
23.044711225785168 NaN NaN NaN 4.61832775267066 
24.044711225785168 NaN NaN NaN 4.4064124227307495 
25.044711225785168 NaN NaN NaN 5.000000000000025 
26.044711225785168 NaN NaN NaN 4.775888606749268 
27.044711225785168 NaN NaN NaN 4.99999999999998 
28.044711225785168 NaN NaN NaN 5.000000000000018 
29.044711225785168 NaN NaN NaN 4.861088461802487 
30.044711225785168 NaN NaN NaN 4.930848326010744 
31.044711225785168 NaN NaN NaN 4.999999999999995 
32.044711225785164 NaN NaN NaN 4.559058500083049 
33.044711225785164 NaN NaN NaN 4.560150882246363 
34.044711225785164 NaN NaN NaN 4.999999999999992 
35.044711225785164 NaN NaN NaN 4.284954068117539 
36.044711225785164 NaN NaN NaN 5.000000000000014 
37.044711225785164 NaN NaN NaN 3.755447282598447 
38.044711225785164 NaN NaN NaN 4.999882315331539 
39.044711225785164 NaN NaN NaN 4.7569622768294995 
40.044711225785164 NaN NaN NaN 4.975566252662561 
41.044711225785164 NaN NaN NaN 5.000000000000002 
42.044711225785164 NaN NaN NaN 4.886712953914348 
43.044711225785164 NaN NaN NaN 4.614458422709093 
44.044711225785164 NaN NaN NaN 4.9999999999999964 
45.044711225785164 NaN NaN NaN 4.408595918794625 
46.044711225785164 NaN NaN NaN 4.78458069863755 
47.044711225785164 NaN NaN NaN 4.999999999999996 
48.044711225785164 NaN NaN NaN 4.886559182931059 
49.044711225785164 NaN NaN NaN 4.742740183404715 
50.044711225785164 NaN NaN NaN 4.787936526751837 
51.044711225785164 NaN NaN NaN 4.999999999999984 
52.044711225785164 NaN NaN NaN 4.999999999999974 
53.044711225785164 NaN NaN NaN 4.317332436522743 
54.044711225785164 NaN NaN NaN 4.80577823568829 
55.044711225785164 NaN NaN NaN 4.99999999999999 
56.044711225785164 NaN NaN NaN 4.29248980022556 
57.044711225785164 NaN NaN NaN 4.680832243565497 
58.044711225785164 NaN NaN NaN 4.679165959291055 
59.02622189541216 NaN NaN NaN 4.999999999999991 
60.044711225785164 NaN NaN NaN 4.6322636012624985 
61.044711225785164 NaN NaN NaN 3.4526194156823555 
62.044711225785164 NaN NaN NaN 4.72667270088291 
63.044711225785164 NaN NaN NaN 4.999999999999993 
64.04471122578516 NaN NaN NaN 4.113825729651146 
65.04471122578516 NaN NaN NaN 5.000000000000001 
66.04471122578516 NaN NaN NaN 4.554201079741496 
67.04471122578516 NaN NaN NaN 3.8782963077973065 
68.04471122578516 NaN NaN NaN 4.908410504185723 
69.04471122578516 NaN NaN NaN 4.225913858508539 
70.04471122578516 NaN NaN NaN 4.06631529334566 
71.04471122578516 NaN NaN NaN 4.999999999999983 
72.04471122578516 NaN NaN NaN 5.000000000000007 
73.01115935981709 NaN NaN NaN 4.999999999999959 
74.04471122578516 NaN NaN NaN 4.941235862862835 
75.04471122578516 NaN NaN NaN 4.935888756720318 
76.04471122578516 NaN NaN NaN 4.152095225604174 
77.04471122578516 NaN NaN NaN 4.999999999999978 
78.04471122578516 0.0 0.0 1.0 4.892864167530737 
79.04471122578516 0.0 0.0 1.0 4.523883698914341 
80.04471122578516 0.0 0.0 1.0 4.999977628759368 
81.04471122578516 0.0 0.0 1.0 4.999979139045483 
82.04471122578516 0.0 0.0 1.0 4.235589989190771 
83.04471122578516 0.0 0.0 1.0 4.966819561006705 
84.04471122578516 0.0 0.0 1.0 4.9999808273547055 
